venta_id,producto_id,cantidad,subtotal
1302,551,1,24.19
1302,118,6,438.42
1303,348,1,122.76
1303,195,7,143.71
1303,575,3,615.63
1304,124,2,743.84
1304,57,7,606.9
1304,481,3,566.82
1304,696,5,376.75
1305,514,9,608.22
1305,320,5,1295.85
1305,931,5,1861.3
1305,855,7,2753.1
1305,176,5,1969.5
1306,189,1,155.68
1306,903,6,791.04
1306,669,4,1408.28
1306,883,5,1723.0
1307,421,10,1301.1
1308,231,2,185.78
1308,669,7,1539.65
1308,493,10,740.9
1309,589,1,204.87
1309,963,5,503.5
1309,853,4,53.36
1309,925,2,565.4
1309,253,9,3574.71
1310,515,6,1242.3
1310,887,8,115.04
1310,101,10,1747.8
1310,758,2,799.16
1311,198,6,2260.8
1311,425,9,308.79
1311,111,1,365.11
1311,394,7,1620.08
1311,360,7,2382.1
1312,882,1,373.58
1312,383,2,734.68
1312,243,4,1102.88
1312,310,2,505.1
1312,253,4,933.96
1313,61,4,816.44
1313,461,4,637.28
1313,294,3,1145.58
1313,221,3,754.62
1313,326,2,326.62
1314,389,2,582.48
1314,400,8,2837.12
1314,719,6,761.4
1314,813,7,2693.53
1314,553,4,54.32
1315,460,4,1599.52
1315,139,7,1673.49
1315,345,1,75.79
1315,218,2,698.44
1315,626,2,594.14
1316,298,7,2448.18
1316,200,1,318.17
1316,538,7,2217.6
1316,603,3,197.16
1317,69,4,40.44
1317,246,6,1001.4
1317,965,8,2387.76
1318,494,5,940.1
1318,684,7,1741.88
1318,687,3,649.83
1318,307,6,461.94
1318,319,6,792.24
1319,422,3,1024.08
1319,782,5,306.2
1319,711,3,882.21
1319,75,2,592.92
1320,862,10,3460.1
1320,612,4,198.52
1320,579,6,948.18
1321,461,7,116.62
1321,321,2,457.74
1321,450,2,688.84
1321,495,7,1115.94
1321,76,3,508.5
1322,818,2,259.8
1322,217,3,459.96
1322,815,3,85.02
1322,238,9,1781.73
1323,870,7,1191.89
1324,796,3,151.68
1324,864,6,647.82
1324,588,5,1271.8
1325,337,2,775.36
1325,260,1,246.15
1325,876,5,1603.65
1325,782,2,572.38
1325,348,7,2733.29
1326,186,1,341.57
1327,544,6,872.4
1328,528,2,470.42
1328,932,6,518.76
1328,689,1,157.97
1329,734,6,2349.54
1329,680,9,2462.31
1329,830,10,269.1
1329,283,9,3480.12
1329,117,1,107.05
1330,191,9,489.33
1330,776,6,1582.5
1330,864,4,1015.04
1331,876,8,2552.56
1332,502,7,1009.12
1332,190,6,1521.54
1332,963,3,1083.87
1332,106,3,830.16
1333,15,1,289.15
1333,824,8,1778.08
1333,757,9,1401.21
1334,615,3,1073.22
1334,668,7,2115.61
1334,37,4,813.8
1334,231,2,682.98
1335,240,1,318.15
1335,671,10,419.3
1336,204,4,592.08
1337,924,7,1505.63
1337,16,10,3049.5
1338,371,10,678.3
1338,39,1,75.49
1338,448,4,528.92
1338,454,6,1285.14
1338,838,6,1000.2
1339,416,5,415.05
1339,551,7,564.76
1339,617,8,3037.6
1339,278,1,193.55
1340,356,6,307.8
1340,174,4,1492.44
1340,752,7,1502.48
1340,827,2,270.4
1340,954,8,1933.6
1341,60,1,207.96
1341,652,6,810.66
1341,282,1,49.52
1341,938,4,186.4
1342,154,5,490.85
1342,693,8,1559.28
1342,480,3,1009.53
1343,361,6,340.74
1343,751,7,822.29
1343,763,6,884.4
1343,971,7,676.76
1344,556,7,496.93
1345,351,2,794.32
1345,239,5,1684.35
1345,942,9,196.02
1345,508,1,318.08
1345,62,1,337.86
1346,853,5,79.2
1346,638,9,2358.99
1347,467,7,378.91
1347,790,10,3414.8
1347,598,7,698.6
1347,505,3,42.36
1347,335,4,1062.12
1348,302,8,1421.68
1348,982,7,245.07
1349,960,2,716.06
1349,217,7,1207.43
1349,956,2,386.42
1350,393,8,2173.84
1351,718,7,2368.31
1352,132,10,3054.4
1352,96,7,518.91
1353,222,7,2367.82
1353,619,3,995.19
1354,33,9,2403.18
1354,79,7,2353.89
1354,182,3,70.77
1354,549,8,2282.0
1355,934,10,2449.7
1355,724,9,1503.18
1355,253,6,417.9
1355,769,10,3524.2
1356,906,1,262.49
1356,301,7,251.65
1356,668,6,1171.92
1357,705,2,722.86
1358,615,5,1364.95
1358,228,4,770.52
1358,882,9,2848.77
1358,786,5,1571.8
1358,924,5,105.4
1359,736,8,2357.52
1359,766,10,1300.3
1359,999,1,115.39
1360,992,7,877.87
1361,813,6,2192.7
1361,799,7,1624.98
1362,985,6,1826.4
1362,222,6,762.42
1363,890,6,1299.9
1364,777,9,3541.32
1364,272,2,381.08
1364,130,4,210.08
1364,4,5,1039.05
1364,162,4,1323.84
1365,147,2,380.8
1365,917,9,976.59
1365,813,10,857.3
1366,387,10,1150.1
1366,326,6,475.56
1367,563,7,2422.63
1367,123,5,173.0
1367,476,9,2041.92
1367,419,5,979.9
1367,74,2,301.52
1368,566,10,1635.6
1368,242,9,1469.79
1368,691,9,1796.22
1369,921,7,2307.83
1369,918,5,242.3
1369,185,7,2157.54
1369,249,10,403.9
1369,131,3,769.41
1370,325,1,171.82
1370,771,8,2716.08
1370,96,10,3804.8
1371,67,9,3212.19
1372,33,1,309.25
1373,728,4,1204.28
1373,202,10,2598.0
1373,954,8,140.96
1373,645,2,706.18
1374,691,4,1205.24
1374,560,1,338.94
1374,917,4,712.32
1375,258,5,661.55
1376,72,10,3220.5
1376,25,10,3253.6
1376,380,9,893.7
1376,630,9,1813.86
1376,361,4,1550.72
1377,833,5,1101.3
1377,913,1,178.58
1377,836,8,2566.16
1377,490,9,2740.5
1378,598,6,1374.6
1378,90,1,299.61
1378,542,9,2565.0
1378,879,2,762.88
1379,829,5,989.95
1379,507,4,1176.8
1379,55,5,1155.5
1379,975,7,743.12
1380,823,10,3393.3
1380,648,3,1086.6
1381,306,3,692.82
1381,374,10,3749.3
1381,900,3,778.83
1381,542,2,761.0
1382,355,3,424.92
1382,722,5,513.6
1383,964,10,2669.1
1383,205,1,151.17
1384,32,4,1394.44
1384,866,1,394.15
1384,176,1,74.17
1385,477,4,402.24
1385,918,4,831.76
1385,47,10,1069.1
1386,633,2,260.14
1386,797,4,1448.92
1386,581,8,1649.04
1386,678,1,115.24
1386,587,2,569.62
1387,505,7,1109.15
1387,297,6,702.6
1388,54,10,2740.2
1388,348,4,267.12
1388,85,1,211.78
1388,8,6,2219.52
1388,318,10,2748.5
1389,38,6,909.96
1390,571,4,284.04
1390,896,4,1054.32
1390,945,5,828.75
1390,976,3,433.02
1391,487,8,325.92
1391,719,9,2063.52
1391,174,4,1215.36
1391,153,8,2850.96
1391,700,3,655.86
1392,554,1,19.14
1392,422,2,490.76
1392,27,7,865.69
1393,913,9,1968.93
1394,496,6,448.74
1394,590,6,870.72
1394,445,1,168.56
1395,531,7,2225.44
1395,63,3,93.9
1395,880,8,677.04
1395,925,4,822.72
1395,85,8,2473.92
1396,306,6,1055.46
1396,701,3,372.06
1396,381,6,1366.74
1396,601,1,168.72
1396,21,4,267.6
1397,694,5,402.1
1397,275,5,95.85
1397,497,4,319.08
1397,642,4,70.84
1397,105,4,140.56
1398,974,1,187.47
1398,62,2,728.2
1398,69,10,1404.7
1398,569,1,29.34
1398,388,4,83.96
1399,141,3,74.4
1399,309,10,3205.4
1399,904,1,358.19
1399,867,8,2477.52
1400,274,9,2297.7
1400,356,7,206.01
1400,630,2,733.7
1400,105,10,103.0
1401,634,7,1417.22
1401,169,8,1697.44
1401,367,4,535.52
1401,155,9,1515.78
1401,399,1,225.63
1402,845,7,2516.57
1402,815,7,1114.33
1402,138,8,2807.92
1402,333,6,1543.92
1402,892,9,3440.25
1403,150,2,636.68
1403,993,8,2916.8
1403,295,4,1422.48
1404,559,2,699.4
1404,203,6,1005.96
1404,13,9,2469.78
1404,188,8,2170.24
1405,529,6,541.2
1405,606,3,654.0
1405,801,8,607.28
1405,818,1,65.57
1405,868,3,266.49
1406,711,9,3055.59
1407,731,3,112.65
1407,19,10,3753.7
1407,512,2,170.7
1408,319,5,352.05
1408,574,7,133.63
1409,391,4,869.76
1410,562,8,2965.6
1410,888,8,2858.0
1410,597,9,2065.41
1410,915,6,1858.98
1410,392,5,1905.0
1411,98,4,145.4
1412,876,5,532.1
1412,85,7,2758.07
1412,965,9,2867.94
1412,289,1,310.76
1412,910,1,388.63
1413,863,8,2429.92
1413,296,5,847.95
1414,160,10,2892.3
1414,75,3,1140.09
1414,153,5,1744.65
1415,992,4,174.4
1415,525,2,787.76
1416,464,9,969.39
1416,990,6,1950.18
1416,997,1,53.34
1416,738,8,1995.52
1416,104,8,3048.64
1417,56,1,371.71
1417,229,3,780.21
1417,956,4,1580.4
1417,84,3,79.89
1417,340,2,531.22
1418,931,2,620.1
1418,686,8,3023.2
1418,569,1,259.8
1419,205,6,1115.16
1419,873,1,347.81
1419,53,1,158.76
1419,847,7,2178.96
1419,98,1,128.76
1420,186,5,387.25
1420,457,6,1007.28
1420,509,2,197.44
1420,25,1,251.39
1420,512,8,1587.2
1421,88,10,2395.2
1421,707,10,1571.4
1421,588,9,1727.55
1421,104,7,1380.47
1422,135,6,1821.24
1422,943,3,1042.23
1422,47,2,485.46
1422,587,2,450.36
1423,998,2,332.36
1423,819,9,1078.56
1423,833,1,49.32
1423,559,9,471.78
1423,702,9,3283.29
1424,639,9,607.41
1424,285,2,728.02
1425,750,10,231.8
1425,744,2,662.96
1425,21,2,426.66
1425,242,7,929.53
1426,166,2,98.36
1427,293,5,808.55
1427,725,7,1680.91
1427,91,6,917.64
1427,28,7,353.43
1428,602,9,1745.73
1428,876,2,782.8
1428,174,7,2142.0
1429,634,3,254.85
1430,84,5,75.35
1431,53,10,2874.4
1431,70,9,2778.57
1431,130,7,472.43
1431,758,10,3086.5
1432,476,10,1100.2
1433,530,3,87.18
1433,318,9,2502.0
1433,596,8,708.24
1433,805,8,1745.12
1434,847,2,783.52
1434,665,9,146.61
1434,880,4,730.08
1434,830,3,709.86
1434,988,7,1776.6
1435,974,2,435.26
1435,503,4,979.04
1435,422,9,2058.57
1435,552,2,533.3
1436,925,10,3132.7
1437,44,8,2906.64
1437,489,4,231.2
1438,996,3,899.07
1438,97,10,3843.9
1438,575,7,647.22
1438,812,10,1751.5
1439,389,9,1866.69
1439,924,4,1158.88
1439,630,4,1422.0
1440,259,3,714.09
1441,671,10,2299.0
1442,481,9,745.92
1442,302,2,303.86
1442,99,5,129.3
1442,12,5,137.95
1443,148,10,3566.0
1443,83,10,2620.8
1443,96,7,1200.78
1444,857,10,3947.5
1444,298,3,407.46
1444,34,8,2568.16
1444,203,3,482.61
1444,533,7,840.84
1445,660,4,132.96
1446,118,7,2048.69
1446,495,8,2985.28
1446,692,6,2242.98
1447,932,10,2584.4
1447,572,10,1714.2
1448,744,10,843.5
1449,987,9,132.75
1449,597,3,146.04
1450,600,7,399.0
1450,40,8,1299.2
1450,194,5,1031.8
1450,181,5,1828.35
1451,603,4,1427.12
1451,383,10,3863.6
1451,193,8,931.76
1451,93,4,476.2
1451,804,7,1243.97
1452,556,9,1852.11
1453,296,10,2938.6
1453,400,7,2413.11
1454,375,3,1124.64
1454,223,2,655.1
1454,580,2,689.36
1455,54,1,158.52
1455,130,9,208.89
1455,27,6,1162.68
1455,838,7,1158.08
1455,202,2,679.38
1456,195,5,1166.3
1456,555,8,1616.64
1456,167,7,243.88
1456,223,3,298.92
1457,550,4,754.4
1457,867,2,624.6
1457,32,3,342.84
1457,525,4,428.92
1458,88,3,208.26
1459,256,3,420.81
1460,909,5,1165.7
1461,699,7,186.48
1461,99,3,50.79
1461,548,6,2045.34
1462,951,3,955.29
1462,444,3,1146.84
1462,206,2,670.44
1463,541,6,943.38
1464,94,7,985.18
1464,314,10,958.3
1464,403,10,2383.4
1464,796,5,1079.2
1464,598,8,3064.4
1465,34,8,1716.24
1465,870,3,1143.81
1465,134,9,2452.68
1465,184,3,1064.1
1465,927,10,1897.0
1466,187,8,2007.12
1466,619,4,997.2
1466,417,4,1368.84
1467,1,4,1285.8
1467,936,1,90.87
1467,548,7,1073.38
1468,417,10,2704.5
1468,664,2,302.42
1469,809,2,26.26
1469,615,3,885.48
1469,550,6,2102.64
1469,427,2,570.48
1470,933,5,659.4
1470,485,5,824.55
1470,636,5,461.85
1470,326,10,2178.3
1471,834,9,2937.15
1471,846,2,622.62
1472,365,5,1313.2
1472,488,9,1205.28
1472,808,6,1126.08
1472,303,6,864.3
1473,990,10,2435.1
1473,182,9,1216.44
1473,925,9,1518.48
1473,211,10,1084.2
1473,20,2,719.06
1474,799,1,44.38
1474,640,6,2234.52
1474,344,5,923.7
1475,941,4,1027.24
1475,154,1,74.02
1476,582,3,1000.65
1476,546,4,804.64
1476,361,3,1116.09
1476,993,10,2682.8
1476,486,3,517.23
1477,590,6,115.02
1478,34,5,1850.85
1478,733,4,1118.04
1478,61,7,2257.78
1478,27,1,65.47
1479,381,9,2925.72
1479,535,9,3382.56
1479,445,6,2314.26
1480,315,8,717.12
1480,654,2,181.24
1481,976,2,219.48
1482,542,10,2946.1
1482,614,7,1496.6
1482,1,2,563.28
1482,996,9,657.27
1482,130,2,51.6
1483,93,10,847.5
1483,153,10,2419.5
1483,604,9,538.74
1484,256,3,1003.05
1485,781,7,2791.25
1485,547,2,153.06
1486,396,5,580.45
1486,409,3,602.04
1486,898,10,393.6
1486,771,1,183.58
1486,12,10,592.4
1487,606,10,1659.3
1487,72,9,2047.05
1488,83,8,2115.04
1488,638,4,1078.92
1488,790,7,613.41
1488,134,10,1491.0
1488,412,7,372.75
1489,759,5,605.8
1490,971,2,544.78
1490,634,10,3527.2
1490,85,4,1366.76
1491,253,4,1219.12
1491,375,4,267.28
1491,447,1,136.03
1492,935,3,568.62
1492,373,6,1514.82
1493,275,9,2585.97
1493,839,2,40.34
1494,128,6,1257.18
1494,578,5,141.4
1495,854,6,781.62
1495,22,8,690.32
1496,812,5,1969.1
1497,635,5,1498.8
1497,706,10,1921.4
1497,60,9,1568.52
1497,563,4,276.28
1498,313,5,1664.45
1498,768,4,554.28
1498,826,3,878.61
1498,604,4,669.76
1498,553,2,664.46
1499,294,1,397.5
1499,842,2,666.7
1499,576,1,194.18
1499,602,4,143.24
1500,274,1,30.54
1500,217,7,2025.94
1500,436,9,3154.5
1500,774,10,1981.0
1501,147,8,852.08
1501,90,8,1776.64
1501,818,1,266.67
1502,948,2,730.48
1502,703,7,1375.15
1502,405,9,179.82
1502,321,5,187.75
1502,75,4,390.68
1503,778,9,1558.44
1504,691,8,1020.64
1504,237,5,1964.85
1504,198,1,97.63
1504,97,3,756.96
1504,730,8,1295.52
1505,549,7,513.45
1505,357,9,1991.34
1506,419,10,304.5
1506,714,4,116.48
1506,456,9,3315.51
1507,842,10,3202.9
1508,193,4,381.72
1508,437,9,2498.94
1508,739,8,559.04
1509,9,3,432.6
1509,686,3,1001.04
1509,736,10,3743.9
1510,745,4,857.4
1510,108,7,1622.32
1510,703,5,1158.35
1511,431,1,384.79
1512,504,3,701.94
1512,160,5,107.5
1512,285,7,1575.49
1512,437,2,328.04
1512,66,1,82.07
1513,675,6,303.84
1513,275,9,2172.15
1513,543,9,302.31
1514,795,3,251.94
1515,231,2,223.84
1515,591,10,2124.4
1515,751,5,1699.65
1515,492,3,886.65
1516,922,3,424.17
1517,17,10,2918.3
1517,997,6,1961.22
1517,561,4,634.8
1517,106,9,1842.84
1517,544,10,3758.6
1518,785,8,1307.92
1518,651,1,90.26
1518,242,2,111.5
1518,574,2,501.86
1519,46,1,107.12
1519,515,8,1504.24
1520,874,2,386.62
1520,506,1,61.14
1521,863,10,1266.5
1521,217,6,1937.28
1521,559,9,3397.14
1521,669,7,2270.17
1522,403,8,1282.24
1523,650,6,1169.88
1524,397,8,1799.6
1524,517,3,949.02
1524,364,6,1316.1
1525,160,7,1629.53
1525,988,2,589.36
1525,397,5,1915.15
1526,459,5,1267.8
1526,904,10,1591.0
1526,518,10,3323.5
1526,194,4,1280.68
1527,666,3,919.47
1527,220,4,707.2
1527,571,4,1006.76
1527,242,3,471.87
1528,530,9,1870.56
1528,976,4,1006.2
1528,304,8,2448.88
1529,246,2,650.68
1529,75,1,277.23
1529,41,1,139.71
1530,729,3,1142.91
1530,980,2,100.56
1530,174,1,304.39
1530,2,8,189.92
1530,330,2,131.14
1531,518,7,1660.82
1531,420,4,373.84
1532,128,2,222.28
1533,539,4,1262.68
1533,425,8,2806.32
1533,673,9,1070.37
1533,799,8,1870.4
1533,23,3,1010.52
1534,750,9,1579.95
1534,57,6,1631.76
1535,83,9,2690.01
1536,366,5,1615.95
1536,106,5,478.75
1536,175,4,838.8
1536,142,5,1103.6
1536,87,9,2290.14
1537,339,10,891.8
1537,203,1,40.1
1537,852,4,574.4
1537,313,2,737.42
1538,887,3,561.33
1538,804,8,778.96
1538,666,8,3096.8
1539,407,4,739.0
1540,404,3,1051.38
1540,947,9,1239.21
1540,459,3,1145.64
1540,363,9,492.48
1540,42,7,2262.89
1541,541,1,134.67
1542,866,10,158.7
1542,406,7,1632.4
1542,724,9,2116.53
1542,942,9,1464.48
1542,474,4,412.84
1543,223,10,3390.3
1543,140,2,233.4
1543,616,8,2581.28
1544,706,2,144.94
1544,905,7,2695.28
1544,143,6,432.12
1544,960,3,773.4
1545,949,8,1836.96
1545,513,6,1727.64
1546,26,8,1791.84
1546,390,1,337.4
1546,393,8,929.04
1547,907,9,414.9
1548,315,9,641.07
1549,516,1,207.79
1549,538,4,1439.92
1549,29,2,450.04
1550,578,8,402.16
1551,208,5,802.95
1551,604,9,3570.03
1552,953,2,240.64
1552,291,6,2121.0
1552,377,10,1840.0
1552,724,3,656.67
1552,641,10,1961.2
1553,955,5,335.65
1553,185,6,886.98
1553,701,1,226.93
1554,811,7,1688.4
1554,849,10,3496.2
1555,95,1,224.74
1555,194,1,231.15
1555,460,1,44.64
1555,415,5,1170.45
1556,245,5,1863.0
1556,373,9,861.21
1556,694,7,1732.36
1556,616,3,531.81
1557,720,7,852.39
1557,683,8,1450.0
1557,903,7,1566.39
1557,305,3,744.12
1557,809,6,270.6
1558,530,4,848.12
1559,831,10,807.2
1559,549,10,1809.5
1559,183,3,494.61
1559,770,1,118.98
1560,780,2,427.58
1560,650,1,38.91
1561,851,4,960.6
1562,848,6,1174.5
1562,771,5,602.0
1562,521,1,263.63
1562,972,4,690.64
1562,789,3,884.16
1563,139,7,2755.06
1563,888,5,1587.9
1563,80,8,1721.84
1563,300,9,2472.03
1563,231,5,1304.95
1564,11,7,1014.93
1565,597,8,1942.48
1566,706,2,621.68
1567,553,9,714.78
1567,154,7,564.83
1567,336,6,1152.78
1567,391,2,33.6
1567,437,9,1931.85
1568,190,10,2918.8
1568,544,3,734.04
1569,508,6,1875.72
1570,8,1,196.64
1570,527,9,2091.42
1571,163,6,334.86
1571,909,10,495.1
1571,8,5,1538.45
1571,840,3,856.95
1571,211,6,712.32
1572,645,6,1191.42
1572,994,10,1379.7
1572,341,1,218.99
1573,996,2,470.24
1573,38,8,858.56
1573,193,9,2326.77
1573,475,7,344.26
1573,520,8,2196.88
1574,105,6,372.96
1575,597,5,456.3
1576,618,10,2162.7
1577,433,4,545.16
1577,855,9,1856.34
1577,194,5,391.7
1578,2,8,1491.12
1578,11,9,1014.57
1579,270,1,100.85
1579,733,4,930.56
1579,122,1,107.53
1579,714,6,732.36
1580,837,8,2947.36
1580,147,6,583.32
1580,487,3,489.3
1580,926,10,2869.7
1580,436,5,1129.3
1581,369,10,3416.9
1581,395,3,1021.02
1581,631,1,111.38
1582,731,10,580.0
1582,908,7,1913.87
1582,695,3,170.61
1583,653,2,128.22
1583,694,1,153.82
1583,292,8,1261.76
1584,630,1,283.61
1584,416,9,2365.65
1584,803,3,1105.98
1584,375,9,1215.18
1585,560,3,403.29
1585,185,3,229.71
1586,651,10,592.0
1586,12,3,585.6
1586,743,7,1170.82
1587,149,9,2738.88
1587,131,4,286.96
1587,703,10,540.5
1587,437,6,216.78
1588,921,7,2560.81
1588,436,10,3914.8
1588,26,6,1639.74
1588,269,9,2987.19
1588,930,8,1923.12
1589,941,10,2848.5
1589,586,8,1308.72
1590,860,1,346.91
1590,148,4,1108.16
1590,905,6,1340.88
1590,165,5,754.25
1591,119,9,2611.53
1591,879,4,785.16
1591,171,4,86.56
1592,371,2,503.0
1593,905,9,224.28
1593,396,3,120.9
1593,746,5,1016.9
1593,776,8,2464.0
1593,942,4,568.08
1594,337,5,1177.35
1594,830,5,617.0
1594,385,7,1608.74
1594,886,6,2127.66
1595,835,9,737.46
1595,199,9,3574.17
1595,882,1,317.52
1596,506,9,2894.13
1596,996,1,10.87
1596,966,4,922.04
1596,677,5,909.35
1596,562,10,1847.8
1597,156,4,993.48
1597,618,2,616.7
1597,968,10,3459.4
1597,487,4,1053.72
1597,168,2,71.26
1598,473,1,50.32
1598,205,3,825.93
1598,121,4,1431.16
1599,396,2,181.38
1599,580,10,1081.7
1600,560,7,1727.67
1600,536,1,61.26
1601,938,1,30.11
1601,994,7,1203.72
1601,705,4,673.16
1602,896,10,3422.8
1602,180,7,2554.09
1602,134,1,190.42
1602,316,8,2277.76
1603,831,9,2237.04
1603,347,8,2073.44
1603,343,8,2340.32
1604,147,3,765.81
1604,234,3,739.5
1605,11,6,476.28
1605,861,3,199.32
1605,15,8,1830.0
1605,345,4,1137.8
1606,517,3,180.0
1606,910,2,727.24
1606,542,4,495.04
1607,93,1,171.85
1607,140,4,1471.44
1607,45,7,874.23
1608,158,10,2770.1
1609,778,1,241.48
1609,211,5,613.2
1610,194,2,378.1
1610,103,9,3536.19
1610,502,3,236.25
1610,295,6,917.22
1610,827,6,373.62
1611,405,10,3021.5
1611,108,3,574.08
1612,620,3,793.89
1613,247,5,1150.4
1613,529,8,1779.04
1613,675,3,525.87
1613,620,5,1549.5
1614,190,1,370.82
1614,707,4,968.44
1614,155,9,850.86
1615,944,9,3389.04
1615,347,8,1514.16
1615,301,10,3855.9
1615,69,1,336.89
1615,822,4,983.12
1616,217,9,1543.23
1616,861,7,1461.81
1616,937,9,697.23
1616,935,4,633.8
1616,308,5,388.7
1617,208,1,66.27
1618,321,6,422.7
1618,167,2,219.4
1619,880,10,3653.0
1620,334,2,112.52
1621,331,5,752.45
1621,35,6,1718.28
1621,55,9,1369.89
1622,891,6,1266.0
1623,674,9,1622.88
1623,564,6,537.96
1623,997,8,214.72
1623,809,5,1072.5
1624,284,8,2503.2
1625,901,4,709.0
1625,322,9,3119.31
1626,815,3,543.51
1626,603,8,2762.32
1627,960,10,118.8
1627,684,8,428.08
1627,892,1,39.43
1628,784,4,265.52
1628,252,5,781.1
1628,561,4,1580.16
1629,126,2,751.04
1629,740,3,1162.26
1629,273,10,1395.8
1630,208,3,334.92
1630,667,9,2046.42
1630,743,6,1229.04
1630,60,3,1149.48
1630,76,6,1870.74
1631,174,1,117.95
1631,555,1,187.12
1631,297,2,423.08
1631,439,2,356.4
1631,137,10,542.2
1632,376,7,1782.13
1632,141,5,829.0
1632,627,8,1641.92
1632,189,1,244.28
1633,216,6,1860.06
1634,63,9,329.49
1634,398,2,144.34
1635,536,6,869.1
1635,981,4,916.16
1635,791,6,2050.62
1635,350,1,123.11
1636,464,7,1676.57
1636,50,10,3723.7
1636,264,1,199.75
1637,430,8,1294.32
1637,469,4,947.0
1637,739,8,1860.56
1638,204,8,2507.84
1638,54,8,431.6
1638,682,8,710.08
1638,706,10,2768.6
1638,346,10,2956.9
1639,479,1,282.69
1639,661,2,103.14
1639,492,2,365.0
1639,132,7,603.05
1639,477,3,434.07
1640,947,8,2672.56
1640,680,10,507.5
1640,961,2,294.86
1640,403,5,560.25
1640,247,3,1195.41
1641,952,10,3947.4
1641,217,6,2354.04
1642,170,5,632.95
1642,721,2,353.82
1642,658,3,982.74
1643,472,3,991.5
1643,881,2,799.6
1643,575,9,2250.54
1643,43,3,843.3
1644,661,7,2287.74
1644,686,5,652.7
1644,848,9,858.6
1644,826,3,157.56
1644,37,3,1157.97
1645,430,8,3068.0
1646,526,9,1885.41
1646,145,8,3185.12
1647,291,9,441.54
1647,100,4,907.08
1647,520,4,984.72
1647,681,4,783.04
1647,603,1,204.43
1648,715,5,939.9
1648,80,5,1448.05
1649,340,1,99.74
1650,889,10,1446.0
1650,748,5,1483.35
1651,158,10,611.3
1651,548,5,1166.5
1651,74,4,911.6
1651,681,3,1017.12
1651,820,1,357.45
1652,188,2,689.0
1652,3,1,327.09
1652,669,2,518.62
1652,269,9,3437.1
1653,268,1,169.96
1653,368,7,256.34
1653,513,1,77.46
1653,415,4,753.2
1654,542,2,725.84
1655,275,10,2809.5
1655,76,8,2719.68
1655,460,1,361.67
1656,695,7,1814.47
1656,912,6,1312.98
1656,887,7,152.6
1656,766,2,511.6
1657,485,8,1110.88
1657,615,2,512.02
1657,816,4,286.08
1657,513,7,2763.67
1658,668,6,1133.1
1658,916,5,391.35
1659,400,5,1709.55
1659,245,7,1710.52
1659,298,4,871.0
1659,984,7,2155.79
1659,817,1,10.86
1660,264,6,837.9
1660,734,4,241.68
1660,188,8,2875.68
1660,604,6,1143.6
1660,820,3,1194.18
1661,787,2,772.92
1661,531,1,210.21
1661,94,6,2386.26
1661,425,3,763.8
1661,740,4,447.52
1662,959,5,1842.2
1663,413,6,279.66
1664,757,5,715.8
1664,851,8,1360.0
1665,902,5,888.6
1665,903,10,3683.8
1665,842,7,2445.1
1665,951,8,1058.8
1666,850,8,2207.28
1666,947,9,3288.15
1666,894,10,1144.1
1666,725,10,3267.3
1666,372,4,648.72
1667,333,9,3420.27
1667,989,10,3097.0
1667,53,5,624.9
1668,294,2,417.1
1668,33,3,115.92
1668,222,7,1434.44
1669,857,9,3421.62
1670,334,4,596.72
1670,398,2,306.1
1671,260,7,1749.09
1671,696,10,142.0
1671,450,7,950.46
1672,276,9,3052.44
1672,692,5,1412.25
1673,825,10,1951.9
1674,847,2,209.36
1674,197,2,515.14
1674,367,1,151.69
1674,873,1,348.46
1675,997,6,1354.5
1675,719,9,3076.56
1675,321,10,3085.2
1675,872,10,2556.9
1675,177,10,3893.3
1676,969,10,1332.6
1677,584,7,2430.75
1677,688,5,206.4
1677,91,3,240.87
1678,590,4,1229.24
1678,720,6,2356.26
1679,379,2,684.9
1679,556,2,212.66
1679,250,1,105.74
1680,896,8,1841.04
1680,259,7,559.23
1680,662,1,297.74
1680,245,6,857.04
1680,484,2,648.84
1681,515,9,2683.26
1681,991,6,477.9
1682,894,4,765.68
1683,440,7,1463.14
1683,556,9,821.88
1683,889,9,642.78
1683,720,4,762.88
1684,722,5,777.2
1684,531,2,743.1
1685,399,5,1296.0
1685,350,4,1188.96
1685,519,5,685.55
1685,271,1,138.61
1686,916,1,265.87
1686,630,2,138.16
1686,165,8,2298.16
1686,925,4,99.64
1686,762,10,3653.2
1687,569,6,1785.54
1687,370,3,62.67
1687,862,5,300.15
1687,154,8,710.32
1687,63,4,1304.4
1688,336,4,1457.76
1688,511,1,206.04
1688,38,8,852.4
1689,332,5,927.25
1690,636,6,1212.66
1690,615,6,612.12
1690,14,9,619.38
1690,532,3,231.27
1690,812,7,210.0
1691,38,3,1105.26
1691,321,4,1117.12
1692,749,6,1379.16
1692,435,9,3339.45
1693,521,9,239.13
1693,305,7,840.91
1693,829,7,2471.42
1694,366,1,344.02
1695,743,7,2623.88
1695,615,10,2941.0
1695,808,2,361.28
1696,497,9,1030.86
1696,917,3,375.96
1696,407,8,694.88
1696,844,10,3328.8
1696,995,9,3171.6
1697,586,4,1177.32
1698,463,7,2776.41
1699,137,9,1962.9
1700,927,4,1491.48
1701,671,8,1970.0
1701,463,1,119.92
1701,116,4,1225.4
1701,460,8,3196.8
1702,105,1,318.36
1702,374,7,1366.96
1702,218,8,1356.16
1702,270,6,926.22
1703,881,2,146.34
1703,298,10,856.3
